排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
330,Torrey Craig,PHX,50,8,5.5,3.9,1.0,16.1,8.5,48.0,2.18,4.54,36.8,0.78,2.12,77.3,0.34,0.44,1.1,2.8,0.6,0.5,0.5,1.7,2020-2021,RegularSeason,F,F,Phoenix,Arizona
331,Anthony Lamb,HOU,24,3,5.5,2.9,1.0,17.3,6.0,39.0,1.917,4.917,32.4,0.958,2.958,85.7,0.75,0.875,1.1,1.8,0.3,0.2,0.8,1.4,2020-2021,RegularSeason,F,F,Houston,Texas
332,Garrison Mathews,WAS,64,24,5.5,1.4,0.4,16.2,5.3,40.9,1.516,3.703,38.4,1.188,3.094,88.4,1.313,1.484,0.3,1.1,0.5,0.1,0.2,1.7,2020-2021,RegularSeason,G,G,Washington,D.C.
333,Jabari Parker,BOS,13,0,5.5,3.2,0.8,12.7,7.2,54.5,2.308,4.231,18.2,0.154,0.846,76.9,0.769,1.0,0.8,2.5,0.1,0.4,0.8,1.0,2020-2021,RegularSeason,F,F,Boston,Massachusetts
334,Devin Vassell,SAS,62,7,5.5,2.8,0.9,17.0,6.8,40.6,1.984,4.887,34.7,0.839,2.419,84.3,0.694,0.823,0.4,2.4,0.7,0.3,0.4,1.4,2020-2021,RegularSeason,G,F,San Antonio,Texas
335,Brad Wanamaker,CHA,61,0,5.5,1.7,2.9,17.3,6.6,38.5,1.885,4.902,18.8,0.262,1.393,89.1,1.475,1.656,0.3,1.4,0.7,0.2,1.2,1.5,2020-2021,RegularSeason,G,G,Charlotte,North Carolina
336,Derrick Favors,UTA,68,0,5.4,5.5,0.6,15.3,10.9,63.8,2.279,3.574,0.0,0.0,0.029,73.8,0.868,1.176,2.0,3.5,0.5,1.0,0.5,2.1,2020-2021,RegularSeason,F,F,Utah,Utah
337,Taj Gibson,NYK,45,3,5.4,5.6,0.8,20.8,11.4,62.7,2.2,3.511,20.0,0.067,0.333,72.7,0.889,1.222,2.2,3.4,0.7,1.1,0.5,2.2,2020-2021,RegularSeason,F,F,New York,New York
338,Tyler Johnson,BKN,39,3,5.4,2.0,1.2,17.5,5.6,39.3,1.846,4.692,36.4,1.231,3.385,85.7,0.462,0.538,0.2,1.8,0.4,0.0,0.4,1.1,2020-2021,RegularSeason,G,G,Brooklyn,New York
339,Jahlil Okafor,DET,27,2,5.4,2.4,0.5,12.9,6.2,61.8,2.333,3.778,22.2,0.074,0.333,70.8,0.63,0.889,0.9,1.6,0.2,0.2,0.8,1.4,2020-2021,RegularSeason,C,F,Detroit,Michigan
340,Josh Okogie,MIN,59,37,5.4,2.6,1.1,20.3,6.7,40.2,1.729,4.305,26.9,0.492,1.831,76.9,1.407,1.831,1.1,1.6,0.9,0.5,0.7,2.1,2020-2021,RegularSeason,G,G,Minnesota,Minnesota
341,Rajon Rondo,LAC,45,3,5.4,2.4,4.4,17.1,8.7,44.2,2.111,4.778,40.4,0.8,1.978,94.1,0.356,0.378,0.4,2.0,0.8,0.1,1.8,1.2,2020-2021,RegularSeason,G,G,LA,California
342,Jarred Vanderbilt,MIN,64,30,5.4,5.8,1.2,17.8,11.0,60.6,2.234,3.688,20.0,0.016,0.078,55.9,0.891,1.594,1.8,3.9,1.0,0.7,0.8,1.9,2020-2021,RegularSeason,F,F,Minnesota,Minnesota
343,Willie Cauley Stein,DAL,53,16,5.3,4.5,0.7,17.1,9.2,63.2,2.17,3.434,9.1,0.019,0.208,62.8,0.925,1.472,1.2,3.2,0.4,0.8,0.5,2.4,2020-2021,RegularSeason,C,C,Dallas,Texas
344,Jarrett Culver,MIN,34,7,5.3,3.1,0.7,14.7,5.5,41.1,2.029,4.941,24.5,0.382,1.559,60.4,0.853,1.412,1.0,2.1,0.5,0.3,0.8,1.7,2020-2021,RegularSeason,G,F,Minnesota,Minnesota
345,Tony Snell,ATL,47,23,5.3,2.4,1.3,21.1,7.2,51.5,1.872,3.638,56.9,1.319,2.319,100.0,0.234,0.234,0.4,2.0,0.3,0.2,0.4,1.6,2020-2021,RegularSeason,G,G,Atlanta,Georgia
346,Maurice Harkless,SAC,37,23,5.2,2.4,1.2,20.9,6.7,41.8,1.865,4.459,27.4,0.622,2.27,76.7,0.892,1.162,0.4,2.1,0.8,0.5,0.6,2.3,2020-2021,RegularSeason,F,G,Sacramento,California
347,Alize Johnson,BKN,18,0,5.2,5.0,0.8,10.5,9.5,58.8,2.222,3.778,16.7,0.056,0.333,100.0,0.722,0.722,1.5,3.5,0.3,0.3,0.5,0.9,2020-2021,RegularSeason,F,F,Brooklyn,New York
348,Patrick Patterson,LAC,38,5,5.2,2.0,0.8,15.3,5.7,43.6,1.895,4.342,35.7,1.053,2.947,76.5,0.342,0.447,0.5,1.5,0.4,0.2,0.3,1.2,2020-2021,RegularSeason,F,F,LA,California
349,D.J. Wilson,HOU,35,1,5.2,3.2,0.7,12.4,6.1,40.5,1.943,4.8,34.5,0.857,2.486,68.0,0.486,0.714,0.6,2.6,0.3,0.5,0.6,1.3,2020-2021,RegularSeason,F,F,Houston,Texas
350,Dylan Windler,CLE,31,0,5.2,3.5,1.1,16.5,7.1,43.8,1.839,4.194,33.8,0.839,2.484,77.8,0.677,0.871,0.6,2.8,0.6,0.4,1.0,1.2,2020-2021,RegularSeason,G,F,Cleveland,Ohio
351,Goga Bitadze,IND,45,3,5.1,3.3,0.8,12.5,7.6,42.8,1.844,4.311,25.3,0.444,1.756,73.8,1.0,1.356,1.3,2.0,0.2,1.3,0.4,2.1,2020-2021,RegularSeason,C,F,Indiana,Indiana
352,Sekou Doumbouya,DET,56,11,5.1,2.6,0.8,15.5,4.8,37.9,1.911,5.036,22.6,0.464,2.054,70.3,0.804,1.143,0.7,1.9,0.4,0.2,0.8,1.7,2020-2021,RegularSeason,F,F,Detroit,Michigan
353,Isaiah Hartenstein,CLE,46,2,5.1,3.9,1.2,12.2,8.3,55.0,2.043,3.717,33.3,0.043,0.13,64.8,1.0,1.543,1.4,2.5,0.4,0.8,1.0,2.3,2020-2021,RegularSeason,C,F,Cleveland,Ohio
354,Jake Layman,MIN,45,11,5.1,1.5,0.6,13.9,5.4,49.5,2.022,4.089,29.5,0.511,1.733,70.3,0.578,0.822,0.3,1.2,0.6,0.4,0.6,1.0,2020-2021,RegularSeason,F,F,Minnesota,Minnesota
355,Nerlens Noel,NYK,64,41,5.1,6.4,0.7,24.2,12.8,61.4,2.141,3.484,0.0,0.0,0.047,71.4,0.781,1.094,2.2,4.1,1.1,2.2,1.0,2.8,2020-2021,RegularSeason,C,F,New York,New York
356,Precious Achiuwa,MIA,61,4,5.0,3.4,0.5,12.1,6.4,54.4,2.033,3.738,0.0,0.0,0.016,50.9,0.918,1.803,1.2,2.2,0.3,0.5,0.7,1.5,2020-2021,RegularSeason,F,F,Miami,Florida
357,Bismack Biyombo,CHA,66,36,5.0,5.3,1.2,20.4,9.4,58.7,2.152,3.667,0.0,0.0,0.015,44.8,0.712,1.591,2.1,3.2,0.3,1.1,1.1,2.1,2020-2021,RegularSeason,C,C,Charlotte,North Carolina
358,Marc Gasol,LAL,52,42,5.0,4.1,2.1,19.1,9.6,45.4,1.692,3.731,41.0,0.962,2.346,72.0,0.692,0.962,0.7,3.4,0.5,1.1,1.0,2.2,2020-2021,RegularSeason,C,C,Los Angeles,California
359,Trey Lyles,SAS,23,9,5.0,3.7,0.6,15.6,7.0,47.8,1.87,3.913,35.0,0.609,1.739,65.2,0.652,1.0,0.4,3.3,0.3,0.0,0.3,0.6,2020-2021,RegularSeason,F,F,San Antonio,Texas
360,Caleb Martin,CHA,53,3,5.0,2.7,1.3,15.4,5.8,37.5,1.811,4.83,24.8,0.585,2.358,64.1,0.774,1.208,0.6,2.1,0.7,0.2,0.6,1.2,2020-2021,RegularSeason,F,F,Charlotte,North Carolina
361,Jordan McLaughlin,MIN,51,2,5.0,2.1,3.8,18.4,8.1,41.3,1.961,4.745,35.9,0.647,1.804,76.7,0.451,0.588,0.4,1.7,1.0,0.1,1.0,0.9,2020-2021,RegularSeason,G,G,Minnesota,Minnesota
362,Tyler Cook,DET,32,1,4.9,3.0,0.5,13.7,6.4,67.0,2.156,3.219,50.0,0.031,0.063,48.6,0.531,1.094,0.9,2.1,0.3,0.1,0.7,1.1,2020-2021,RegularSeason,F,F,Detroit,Michigan
363,Brandon Goodwin,ATL,47,5,4.9,1.5,2.0,13.2,4.7,37.7,1.787,4.745,31.1,0.681,2.191,65.1,0.596,0.915,0.2,1.3,0.4,0.0,0.8,0.9,2020-2021,RegularSeason,G,G,Atlanta,Georgia
364,E'Twaun Moore,PHX,27,1,4.9,1.7,1.5,14.4,5.4,45.5,2.037,4.481,31.4,0.407,1.296,85.7,0.444,0.519,0.5,1.1,0.6,0.2,0.9,1.2,2020-2021,RegularSeason,G,G,Phoenix,Arizona
365,Langston Galloway,PHX,40,0,4.8,1.1,0.7,11.0,4.3,44.9,1.65,3.675,42.4,0.9,2.125,95.7,0.55,0.575,0.2,0.9,0.2,0.0,0.3,0.6,2020-2021,RegularSeason,G,G,Phoenix,Arizona
366,Wesley Matthews,LAL,58,10,4.8,1.6,0.9,19.5,4.9,35.3,1.534,4.345,33.5,1.138,3.397,85.4,0.603,0.707,0.3,1.3,0.7,0.3,0.4,1.4,2020-2021,RegularSeason,G,G,Los Angeles,California
367,Gabe Vincent,MIA,50,7,4.8,1.1,1.3,13.1,4.1,37.8,1.76,4.66,30.9,0.92,2.98,87.0,0.4,0.46,0.2,0.9,0.4,0.0,0.7,1.6,2020-2021,RegularSeason,G,G,Miami,Florida
368,Troy Brown Jr.,CHI,34,0,4.7,3.1,0.9,15.4,5.9,43.1,1.824,4.235,31.4,0.647,2.059,71.4,0.441,0.618,0.6,2.5,0.3,0.2,0.6,1.4,2020-2021,RegularSeason,G,F,Chicago,Illinois
369,Damian Jones,SAC,39,10,4.7,3.1,0.7,14.0,7.6,68.0,1.795,2.641,20.0,0.026,0.128,72.4,1.077,1.487,0.9,2.2,0.3,0.7,0.7,2.0,2020-2021,RegularSeason,C,C,Sacramento,California
370,Boban Marjanovic,DAL,33,3,4.7,3.9,0.3,8.2,6.8,50.8,1.879,3.697,12.5,0.03,0.242,81.6,0.939,1.152,1.4,2.5,0.1,0.2,0.4,0.9,2020-2021,RegularSeason,C,C,Dallas,Texas
371,Aaron Nesmith,BOS,46,1,4.7,2.8,0.5,14.5,5.7,43.8,1.696,3.87,37.0,0.87,2.348,78.6,0.478,0.609,0.6,2.2,0.3,0.2,0.5,1.9,2020-2021,RegularSeason,G,F,Boston,Massachusetts
372,Grant Williams,BOS,63,9,4.7,2.8,1.0,18.1,6.0,43.7,1.714,3.921,37.2,0.762,2.048,58.8,0.476,0.81,0.8,2.1,0.5,0.4,0.9,2.6,2020-2021,RegularSeason,F,F,Boston,Massachusetts
373,Nassir Little,POR,48,2,4.6,2.7,0.5,13.3,5.7,46.7,1.625,3.479,35.0,0.583,1.667,80.0,0.75,0.938,0.7,2.0,0.1,0.3,0.4,1.1,2020-2021,RegularSeason,F,G,Portland,Oregon
374,Semi Ojeleye,BOS,56,15,4.6,2.6,0.7,17.0,5.4,40.3,1.589,3.946,36.7,1.036,2.821,75.0,0.429,0.571,0.6,2.1,0.3,0.0,0.4,1.0,2020-2021,RegularSeason,F,F,Boston,Massachusetts
375,Onyeka Okongwu,ATL,50,4,4.6,3.3,0.4,12.0,7.2,64.4,1.92,2.98,0.0,0.0,0.06,63.2,0.72,1.14,1.2,2.0,0.5,0.7,0.6,2.0,2020-2021,RegularSeason,F,C,Atlanta,Georgia
376,JaKarr   Sampson,IND,29,4,4.6,2.7,0.1,10.9,5.1,49.6,1.931,3.897,20.0,0.103,0.517,65.5,0.655,1.0,0.9,1.7,0.1,0.5,0.5,1.8,2020-2021,RegularSeason,F,F,Indiana,Indiana
377,Solomon Hill,ATL,71,16,4.5,3.0,1.1,21.3,6.0,35.9,1.507,4.197,32.1,0.958,2.986,76.1,0.493,0.648,0.6,2.4,0.7,0.2,0.6,1.6,2020-2021,RegularSeason,F,F,Atlanta,Georgia
378,Rodney Hood,TOR,55,5,4.5,1.9,1.0,17.1,4.1,36.2,1.709,4.727,30.1,0.618,2.055,85.7,0.436,0.509,0.4,1.5,0.4,0.1,0.7,1.3,2020-2021,RegularSeason,G,F,Toronto,Ontario
379,Kelan Martin,IND,35,0,4.5,2.2,0.5,9.2,5.1,44.9,1.771,3.943,40.0,0.686,1.714,90.0,0.257,0.286,0.5,1.7,0.3,0.3,0.5,1.0,2020-2021,RegularSeason,F,F,Indiana,Indiana
380,Al-Farouq Aminu,CHI,23,14,4.4,4.8,1.3,18.9,7.7,38.4,1.652,4.304,21.6,0.348,1.609,81.8,0.783,0.957,1.0,3.8,0.8,0.4,1.2,1.3,2020-2021,RegularSeason,F,F,Chicago,Illinois
381,Charlie Brown Jr.,OKC,9,1,4.4,1.9,1.0,16.9,3.9,30.2,1.444,4.778,23.8,0.556,2.333,90.0,1.0,1.111,0.3,1.6,0.4,0.2,0.7,2.1,2020-2021,RegularSeason,G,G,Oklahoma City,Oklahoma
382,Andre Iguodala,MIA,63,5,4.4,3.5,2.3,21.3,7.9,38.3,1.508,3.937,33.0,0.952,2.889,65.8,0.397,0.603,0.6,2.9,0.9,0.6,1.1,1.4,2020-2021,RegularSeason,G,F,Miami,Florida
383,Stanley Johnson,TOR,61,13,4.4,2.5,1.5,16.5,6.1,38.2,1.459,3.82,32.8,0.738,2.246,80.0,0.721,0.902,0.5,2.0,0.9,0.3,0.9,1.9,2020-2021,RegularSeason,F,G,Toronto,Ontario
384,Yuta Watanabe,TOR,50,4,4.4,3.2,0.8,14.5,6.7,43.9,1.58,3.6,40.0,0.72,1.8,82.8,0.48,0.58,0.7,2.5,0.5,0.4,0.4,1.1,2020-2021,RegularSeason,G,F,Toronto,Ontario
385,Chandler Hutchison,WAS,25,1,4.3,3.1,0.7,13.8,5.2,37.9,1.56,4.12,36.4,0.32,0.88,84.0,0.84,1.0,0.2,2.9,0.5,0.2,0.8,1.3,2020-2021,RegularSeason,F,G,Washington,D.C.
386,John Konchar,MEM,43,0,4.3,3.0,1.1,13.4,7.1,50.0,1.605,3.209,37.5,0.488,1.302,83.3,0.581,0.698,0.8,2.2,0.7,0.2,0.4,0.9,2020-2021,RegularSeason,G,G,Memphis,Tennessee
387,Mike Scott,PHI,51,12,4.2,2.4,0.8,16.7,5.0,36.0,1.49,4.137,34.2,1.039,3.039,66.7,0.157,0.235,0.2,2.1,0.5,0.3,0.4,1.4,2020-2021,RegularSeason,F,F,Philadelphia,Pennsylvania
388,Jevon Carter,PHX,60,1,4.1,1.5,1.2,12.0,5.0,42.2,1.567,3.717,37.1,0.933,2.517,57.1,0.067,0.117,0.3,1.3,0.5,0.2,0.3,0.9,2020-2021,RegularSeason,G,G,Phoenix,Arizona
389,Josh Hall,OKC,21,1,4.1,2.8,1.3,16.0,3.0,30.3,1.429,4.714,10.8,0.19,1.762,50.0,1.048,2.095,0.3,2.5,0.2,0.0,1.2,1.8,2020-2021,RegularSeason,F,F,Oklahoma City,Oklahoma
390,DaQuan Jeffries,SAS,31,5,4.1,2.3,0.7,15.9,5.2,41.7,1.613,3.871,29.9,0.645,2.161,87.5,0.226,0.258,0.6,1.7,0.5,0.3,0.5,1.5,2020-2021,RegularSeason,G,F,San Antonio,Texas
391,Kevon Looney,GSW,61,34,4.1,5.3,2.0,19.0,9.7,54.8,1.77,3.23,23.5,0.066,0.279,64.6,0.508,0.787,1.9,3.4,0.3,0.4,0.6,2.2,2020-2021,RegularSeason,F,F,Golden State,California
392,Nico Mannion,GSW,30,1,4.1,1.5,2.3,12.1,4.8,34.2,1.3,3.8,36.7,0.733,2.0,82.1,0.767,0.933,0.2,1.3,0.5,0.0,1.0,1.0,2020-2021,RegularSeason,G,G,Golden State,California
393,Lamar Stevens,CLE,40,0,4.1,2.4,0.6,12.5,5.1,45.6,1.55,3.4,16.0,0.1,0.625,72.5,0.925,1.275,0.6,1.8,0.4,0.3,0.6,1.3,2020-2021,RegularSeason,F,F,Cleveland,Ohio
394,Obi Toppin,NYK,62,0,4.1,2.2,0.5,11.0,5.1,49.8,1.677,3.371,30.6,0.419,1.371,73.1,0.306,0.419,0.4,1.8,0.3,0.2,0.4,0.9,2020-2021,RegularSeason,F,F,New York,New York
395,Paul Watson,TOR,27,2,4.1,1.7,0.6,11.0,4.7,46.3,1.407,3.037,46.9,1.111,2.37,62.5,0.185,0.296,0.1,1.5,0.2,0.1,0.3,1.3,2020-2021,RegularSeason,G,G,Toronto,Ontario
396,Chris Chiozza,BKN,22,1,4.0,1.1,3.0,10.5,5.1,35.2,1.409,4.0,31.0,0.591,1.909,76.5,0.591,0.773,0.1,1.0,0.3,0.3,0.7,0.9,2020-2021,RegularSeason,G,G,Brooklyn,New York
397,Carsen Edwards,BOS,31,1,4.0,0.8,0.5,8.9,3.2,42.3,1.516,3.581,28.6,0.581,2.032,84.6,0.355,0.419,0.1,0.7,0.2,0.0,0.2,0.8,2020-2021,RegularSeason,G,G,Boston,Massachusetts
398,Udonis Haslem,MIA,1,0,4.0,1.0,0.0,3.0,5.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,F,F,Miami,Florida
399,Cody Martin,CHA,52,10,4.0,3.1,1.7,16.3,6.5,44.1,1.596,3.615,27.6,0.308,1.115,58.1,0.481,0.827,1.0,2.1,0.7,0.2,0.8,1.0,2020-2021,RegularSeason,F,F,Charlotte,North Carolina
400,Justin James,SAC,36,0,3.9,0.8,0.6,8.6,3.1,46.8,1.444,3.083,36.8,0.389,1.056,58.3,0.583,1.0,0.3,0.6,0.2,0.1,0.4,0.6,2020-2021,RegularSeason,G,F,Sacramento,California
401,Kevin Knox II,NYK,42,0,3.9,1.5,0.5,11.0,3.6,39.2,1.333,3.405,39.3,0.833,2.119,80.0,0.381,0.476,0.2,1.2,0.3,0.1,0.4,0.9,2020-2021,RegularSeason,F,F,New York,New York
402,Brodric Thomas,CLE,32,1,3.9,1.7,0.9,12.5,4.0,36.1,1.219,3.375,27.1,0.5,1.844,67.4,0.969,1.438,0.3,1.4,0.5,0.3,0.7,1.2,2020-2021,RegularSeason,G,G,Cleveland,Ohio
403,Matisse Thybulle,PHI,65,8,3.9,1.9,1.0,20.0,6.7,42.0,1.569,3.738,30.1,0.662,2.2,44.4,0.123,0.277,0.5,1.4,1.6,1.1,0.5,2.0,2020-2021,RegularSeason,G,F,Philadelphia,Pennsylvania
404,Dante Exum,HOU,6,3,3.8,2.8,2.2,19.3,5.8,38.5,1.667,4.333,18.2,0.333,1.833,50.0,0.167,0.333,0.3,2.5,0.7,0.3,1.2,1.5,2020-2021,RegularSeason,G,G,Houston,Texas
405,Ersan Ilyasova,UTA,17,1,3.8,1.7,0.2,8.7,4.1,38.9,1.235,3.176,43.9,1.059,2.412,100.0,0.294,0.294,0.4,1.3,0.6,0.2,0.5,1.7,2020-2021,RegularSeason,F,F,Utah,Utah
406,Nathan Knight,ATL,33,0,3.8,2.2,0.2,8.5,4.1,37.0,1.121,3.03,18.2,0.182,1.0,80.0,1.333,1.667,0.8,1.4,0.3,0.3,0.5,0.7,2020-2021,RegularSeason,F,C,Atlanta,Georgia
407,Skylar Mays,ATL,33,0,3.8,1.1,0.9,8.2,4.2,44.9,1.333,2.97,35.0,0.424,1.212,88.0,0.667,0.758,0.3,0.8,0.4,0.1,0.3,0.5,2020-2021,RegularSeason,G,G,Atlanta,Georgia
408,Tremont Waters,BOS,26,3,3.8,0.8,2.4,9.2,4.6,40.5,1.308,3.231,39.5,0.577,1.462,94.1,0.615,0.654,0.2,0.6,0.6,0.0,1.0,0.7,2020-2021,RegularSeason,G,G,Boston,Massachusetts
409,Isaiah Joe,PHI,41,1,3.7,0.9,0.5,9.3,3.0,36.1,1.171,3.244,36.8,0.951,2.585,75.0,0.439,0.585,0.1,0.7,0.3,0.1,0.3,0.8,2020-2021,RegularSeason,G,G,Philadelphia,Pennsylvania
410,Luka Samanic,SAS,33,4,3.7,2.1,0.5,9.3,3.9,44.8,1.424,3.182,27.9,0.364,1.303,55.2,0.485,0.879,0.5,1.6,0.2,0.2,0.6,1.3,2020-2021,RegularSeason,F,F,San Antonio,Texas
411,P.J. Tucker,MIL,52,33,3.7,3.9,1.2,26.1,6.9,37.3,1.269,3.404,33.6,0.769,2.288,75.0,0.404,0.538,1.0,2.9,0.8,0.4,0.8,2.4,2020-2021,RegularSeason,F,F,Milwaukee,Wisconsin
412,Javonte Green,CHI,41,2,3.6,1.7,0.4,11.6,4.6,52.0,1.293,2.488,33.3,0.244,0.732,75.0,0.732,0.976,0.6,1.1,0.7,0.1,0.5,1.1,2020-2021,RegularSeason,G,F,Chicago,Illinois
413,Wenyen Gabriel,NOP,21,0,3.4,2.6,0.5,11.5,4.6,40.0,1.143,2.857,40.6,0.619,1.524,64.7,0.524,0.81,1.0,1.6,0.4,0.4,0.7,1.5,2020-2021,RegularSeason,F,F,New Orleans,Louisiana
414,Luke Kornet,BOS,31,2,3.4,2.2,0.8,11.2,5.4,43.6,1.419,3.258,25.4,0.484,1.903,50.0,0.097,0.194,0.5,1.7,0.1,1.0,0.2,0.6,2020-2021,RegularSeason,F,C,Boston,Massachusetts
415,Paul Reed,PHI,26,0,3.4,2.3,0.5,6.8,5.1,53.8,1.615,3.0,0.0,0.0,0.231,50.0,0.154,0.308,1.2,1.2,0.4,0.5,0.5,1.1,2020-2021,RegularSeason,F,F,Philadelphia,Pennsylvania
416,Amir Coffey,LAC,44,1,3.2,1.0,0.5,9.0,3.0,43.7,1.023,2.341,41.1,0.523,1.273,71.1,0.614,0.864,0.2,0.8,0.2,0.0,0.3,0.7,2020-2021,RegularSeason,G,F,LA,California
417,Zeke Nnaji,DEN,42,1,3.2,1.5,0.2,9.5,3.8,48.1,1.19,2.476,40.7,0.571,1.405,80.0,0.286,0.357,0.3,1.2,0.2,0.1,0.2,0.7,2020-2021,RegularSeason,F,C,Denver,Colorado
418,Killian Tillie,MEM,18,1,3.2,1.3,0.4,10.1,3.3,33.3,1.056,3.167,30.3,0.556,1.833,81.8,0.5,0.611,0.3,1.0,0.3,0.4,0.1,1.1,2020-2021,RegularSeason,F,C,Memphis,Tennessee
419,Ryan Arcidiacono,CHI,44,0,3.1,1.5,1.3,10.2,4.2,41.9,1.114,2.659,37.3,0.568,1.523,65.0,0.295,0.455,0.1,1.4,0.2,0.0,0.2,1.1,2020-2021,RegularSeason,G,G,Chicago,Illinois
420,Gary Clark,PHI,39,11,3.1,2.9,0.8,16.8,4.5,30.3,1.026,3.385,28.7,0.795,2.769,80.0,0.205,0.256,0.8,2.1,0.3,0.2,0.4,0.9,2020-2021,RegularSeason,F,F,Philadelphia,Pennsylvania
421,Mamadi Diakite,MIL,14,1,3.1,2.4,0.6,10.1,4.8,40.0,1.143,2.857,12.5,0.071,0.571,78.6,0.786,1.0,0.6,1.9,0.4,0.4,0.2,1.1,2020-2021,RegularSeason,F,F,Milwaukee,Wisconsin
422,Anthony Gill,WAS,26,4,3.1,2.0,0.4,8.4,4.4,50.0,1.154,2.308,29.2,0.269,0.923,81.3,0.5,0.615,0.6,1.3,0.4,0.2,0.3,1.0,2020-2021,RegularSeason,F,F,Washington,D.C.
423,Romeo Langford,BOS,18,4,3.1,1.9,0.7,15.7,3.6,35.6,1.167,3.278,27.8,0.278,1.0,75.0,0.5,0.667,0.7,1.3,0.3,0.3,0.6,1.3,2020-2021,RegularSeason,G,F,Boston,Massachusetts
424,Alfonzo McKinnie,LAL,39,0,3.1,1.4,0.2,6.6,3.4,51.6,1.231,2.385,41.0,0.41,1.0,55.6,0.256,0.462,0.6,0.8,0.2,0.0,0.1,0.7,2020-2021,RegularSeason,F,F,Los Angeles,California
425,Jahmi'us Ramsey,SAC,13,0,3.1,0.8,0.5,7.2,2.7,39.5,1.154,2.923,26.3,0.385,1.462,100.0,0.385,0.385,0.2,0.6,0.3,0.1,0.2,0.6,2020-2021,RegularSeason,G,G,Sacramento,California
426,Matt Thomas,UTA,45,0,3.1,1.0,0.4,7.3,2.5,39.4,1.111,2.822,33.8,0.6,1.778,85.7,0.267,0.311,0.2,0.8,0.1,0.0,0.3,0.4,2020-2021,RegularSeason,G,G,Utah,Utah
427,Nicolo Melli,DAL,45,4,3.0,2.7,1.0,12.6,4.5,32.6,1.022,3.133,27.1,0.511,1.889,76.0,0.422,0.556,0.6,2.1,0.3,0.1,0.3,1.3,2020-2021,RegularSeason,F,F,Dallas,Texas
428,Sam Merrill,MIL,30,2,3.0,1.0,0.7,7.8,3.3,44.4,1.067,2.4,44.7,0.7,1.567,100.0,0.133,0.133,0.2,0.8,0.3,0.0,0.3,0.6,2020-2021,RegularSeason,G,G,Milwaukee,Wisconsin
429,Reggie Perry,BKN,26,0,3.0,2.8,0.5,8.1,4.3,41.0,1.231,3.0,19.0,0.154,0.808,76.9,0.385,0.5,1.0,1.8,0.2,0.2,0.6,1.5,2020-2021,RegularSeason,F,C,Brooklyn,New York
430,Thanasis Antetokounmpo,MIL,57,3,2.9,2.2,0.8,9.7,4.1,48.9,1.175,2.404,24.1,0.123,0.509,51.0,0.439,0.86,0.9,1.2,0.4,0.2,0.8,1.3,2020-2021,RegularSeason,F,F,Milwaukee,Wisconsin
431,Trent Forrest,UTA,30,0,2.9,1.5,1.5,10.1,4.3,45.1,1.067,2.367,19.2,0.167,0.867,100.0,0.633,0.633,0.4,1.1,0.3,0.1,0.7,0.7,2020-2021,RegularSeason,G,G,Utah,Utah
432,Matthew Dellavedova,CLE,13,1,2.8,1.8,4.5,17.2,5.8,25.0,1.077,4.308,16.0,0.308,1.923,100.0,0.308,0.308,0.5,1.4,0.3,0.1,0.5,1.6,2020-2021,RegularSeason,G,G,Cleveland,Ohio
433,Harry Giles III,POR,38,0,2.8,3.5,0.8,9.2,5.4,43.3,1.105,2.553,34.8,0.211,0.605,59.3,0.421,0.711,0.8,2.7,0.2,0.3,0.5,1.4,2020-2021,RegularSeason,F,C,Portland,Oregon
434,Kyle Guy,SAC,31,0,2.8,1.1,1.0,7.6,2.8,33.0,0.935,2.839,28.3,0.419,1.484,80.0,0.516,0.645,0.2,1.0,0.2,0.0,0.4,0.6,2020-2021,RegularSeason,G,G,Sacramento,California
435,Markus Howard,DEN,37,1,2.8,0.6,0.5,5.5,1.7,37.7,1.081,2.865,27.7,0.486,1.757,77.8,0.189,0.243,0.0,0.5,0.1,0.0,0.5,0.6,2020-2021,RegularSeason,G,G,Denver,Colorado
436,Didi Louzada,NOP,3,0,2.7,1.0,1.0,18.7,1.0,23.1,1.0,4.333,25.0,0.667,2.667,0.0,0.0,0.0,0.3,0.7,0.7,0.0,1.0,1.7,2020-2021,RegularSeason,G,G,New Orleans,Louisiana
437,Frank Ntilikina,NYK,33,4,2.7,0.9,0.6,9.8,2.7,36.7,0.879,2.394,47.9,0.697,1.455,44.4,0.242,0.545,0.2,0.8,0.5,0.1,0.3,1.4,2020-2021,RegularSeason,G,G,New York,New York
438,Keita Bates-Diop,SAS,30,0,2.6,1.6,0.4,8.2,3.5,44.8,1.0,2.233,29.4,0.167,0.567,66.7,0.467,0.7,0.3,1.3,0.4,0.2,0.2,0.4,2020-2021,RegularSeason,F,F,San Antonio,Texas
