排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
329,Jonathan Isaac,ORL,27,10,5.4,3.7,0.7,19.8,7.5,37.9,2.037,5.37,34.8,0.593,1.704,76.0,0.704,0.926,0.6,3.1,1.2,1.1,1.0,1.8,2017-2018,RegularSeason,F,F,Orlando,Florida
330,Wesley Johnson,LAC,74,40,5.4,2.9,0.8,20.1,7.2,40.8,2.027,4.973,33.9,0.811,2.392,74.1,0.581,0.784,0.4,2.5,1.0,0.8,0.7,2.0,2017-2018,RegularSeason,F,G,LA,California
331,Maxi Kleber,DAL,72,35,5.4,3.3,0.7,16.8,7.5,48.9,2.097,4.292,31.3,0.556,1.778,74.6,0.611,0.819,1.0,2.3,0.4,0.7,0.4,1.6,2017-2018,RegularSeason,F,F,Dallas,Texas
332,Jon Leuer,DET,8,0,5.4,4.0,0.6,17.0,6.8,41.7,1.875,4.5,0.0,0.0,0.375,86.7,1.625,1.875,0.9,3.1,0.1,0.4,0.9,2.0,2017-2018,RegularSeason,F,C,Detroit,Michigan
333,Zaza Pachulia,GSW,69,57,5.4,4.7,1.6,14.1,9.5,56.4,2.159,3.826,0.0,0.0,0.014,80.6,1.087,1.348,1.3,3.4,0.6,0.2,1.0,1.8,2017-2018,RegularSeason,C,C,Golden State,California
334,Corey Brewer,OKC,72,18,5.3,2.1,0.9,16.8,6.2,44.9,1.972,4.389,28.2,0.431,1.528,72.2,0.903,1.25,0.6,1.5,1.1,0.2,0.7,1.9,2017-2018,RegularSeason,G,F,Oklahoma City,Oklahoma
335,Ed Davis,POR,78,0,5.3,7.4,0.5,18.9,11.4,58.2,2.179,3.744,0.0,0.0,0.013,66.7,0.949,1.423,2.3,5.0,0.4,0.7,0.8,2.4,2017-2018,RegularSeason,F,C,Portland,Oregon
336,Daniel Theis,BOS,63,3,5.3,4.3,0.9,14.9,8.8,54.1,2.0,3.698,31.0,0.286,0.921,75.3,0.968,1.286,1.4,2.9,0.5,0.8,0.9,2.5,2017-2018,RegularSeason,F,C,Boston,Massachusetts
337,Luke Babbitt,MIA,50,14,5.2,1.9,0.6,14.3,5.1,42.3,1.82,4.3,38.5,1.2,3.12,77.3,0.34,0.44,0.1,1.8,0.2,0.1,0.4,1.1,2017-2018,RegularSeason,F,F,Miami,Florida
338,DeAndre' Bembry,ATL,26,3,5.2,2.8,1.9,17.5,5.9,41.4,2.038,4.923,36.7,0.423,1.154,57.6,0.731,1.269,0.3,2.5,0.8,0.5,1.8,1.5,2017-2018,RegularSeason,F,G,Atlanta,Georgia
339,Brandon Jennings,MIL,14,0,5.2,2.2,3.1,14.6,6.8,37.5,1.929,5.143,27.3,0.643,2.357,100.0,0.714,0.714,0.4,1.9,0.4,0.3,1.3,0.8,2017-2018,RegularSeason,G,G,Milwaukee,Wisconsin
340,Jamel Artis,ORL,15,1,5.1,2.5,1.2,18.6,5.1,39.2,2.067,5.267,27.6,0.533,1.933,58.3,0.467,0.8,0.3,2.3,0.1,0.2,0.5,0.7,2017-2018,RegularSeason,G,G,Orlando,Florida
341,Willy Hernangomez,CHA,48,1,5.1,3.8,0.7,10.3,7.4,55.5,1.896,3.417,41.7,0.104,0.25,65.6,1.229,1.875,1.3,2.5,0.4,0.3,0.7,1.3,2017-2018,RegularSeason,C,C,Charlotte,North Carolina
342,Tyus Jones,MIN,82,11,5.1,1.6,2.8,17.9,7.7,45.7,1.829,4.0,34.9,0.549,1.573,87.7,0.866,0.988,0.2,1.4,1.2,0.1,0.7,1.3,2017-2018,RegularSeason,G,G,Minnesota,Minnesota
343,Rodney McGruder,MIA,18,2,5.1,1.8,0.9,16.6,5.9,49.3,2.0,4.056,42.9,0.833,1.944,50.0,0.222,0.444,0.6,1.2,0.4,0.2,0.2,1.2,2017-2018,RegularSeason,G,F,Miami,Florida
344,Channing Frye,LAL,53,1,5.0,2.5,0.7,13.1,6.4,49.1,1.962,4.0,33.9,0.736,2.17,89.5,0.321,0.358,0.2,2.3,0.3,0.2,0.4,1.3,2017-2018,RegularSeason,F,F,Los Angeles,California
345,Shabazz Muhammad,MIL,43,2,5.0,1.8,0.3,9.7,4.5,44.7,1.953,4.372,25.9,0.163,0.628,78.0,0.907,1.163,0.5,1.2,0.2,0.1,0.1,0.7,2017-2018,RegularSeason,G,F,Milwaukee,Wisconsin
346,Royce O'Neale,UTA,69,4,5.0,3.4,1.4,16.7,7.1,42.3,1.739,4.116,35.6,0.609,1.71,80.3,0.884,1.101,0.4,3.1,0.5,0.2,0.8,1.5,2017-2018,RegularSeason,F,F,Utah,Utah
347,Andre Roberson,OKC,39,39,5.0,4.7,1.2,26.6,9.6,53.7,2.231,4.154,22.2,0.205,0.923,31.6,0.308,0.974,1.9,2.8,1.2,0.9,0.8,2.3,2017-2018,RegularSeason,G,G,Oklahoma City,Oklahoma
348,Brandan Wright,HOU,28,1,5.0,3.4,0.5,13.6,8.0,57.8,2.107,3.643,0.0,0.0,0.0,63.6,0.75,1.179,1.2,2.2,0.5,0.9,0.3,1.1,2017-2018,RegularSeason,F,C,Houston,Texas
349,Cheick Diallo,NOP,52,0,4.9,4.1,0.4,11.2,7.7,58.0,1.962,3.385,0.0,0.0,0.0,75.8,0.962,1.269,0.9,3.2,0.2,0.4,0.5,1.6,2017-2018,RegularSeason,F,F,New Orleans,Louisiana
350,Jameer Nelson,DET,50,0,4.9,2.1,3.6,20.3,6.8,38.9,1.9,4.88,33.1,0.82,2.48,80.0,0.32,0.4,0.3,1.8,0.5,0.1,1.3,1.6,2017-2018,RegularSeason,G,G,Detroit,Michigan
351,Ramon Sessions,WAS,28,3,4.9,1.4,2.8,14.0,5.3,35.9,1.5,4.179,30.8,0.286,0.929,77.2,1.571,2.036,0.2,1.1,0.5,0.1,1.1,1.0,2017-2018,RegularSeason,G,G,Washington,D.C.
352,Noah Vonleh,CHI,54,16,4.9,5.8,0.6,16.2,8.6,44.4,1.926,4.333,30.3,0.37,1.222,62.1,0.667,1.074,1.3,4.5,0.4,0.3,0.6,1.3,2017-2018,RegularSeason,F,F,Chicago,Illinois
353,Jawun Evans,LAC,48,4,4.8,1.8,2.1,16.2,5.0,35.2,1.854,5.271,27.8,0.313,1.125,77.6,0.792,1.021,0.2,1.6,0.8,0.1,0.9,2.0,2017-2018,RegularSeason,G,G,LA,California
354,Ian Mahinmi,WAS,77,0,4.8,4.1,0.7,14.9,7.3,55.6,1.792,3.221,0.0,0.0,0.026,70.3,1.169,1.662,1.8,2.3,0.5,0.5,1.3,3.0,2017-2018,RegularSeason,C,C,Washington,D.C.
355,Thon Maker,MIL,74,12,4.8,3.0,0.6,16.7,6.2,41.1,1.757,4.27,29.8,0.419,1.405,69.9,0.878,1.257,1.0,2.0,0.5,0.7,0.6,2.2,2017-2018,RegularSeason,C,F,Milwaukee,Wisconsin
356,JaVale McGee,GSW,65,17,4.8,2.6,0.5,9.5,7.2,62.1,2.092,3.369,0.0,0.0,0.092,73.1,0.585,0.8,0.9,1.7,0.3,0.9,0.4,1.4,2017-2018,RegularSeason,C,C,Golden State,California
357,Johnny O'Bryant III,CHA,36,0,4.8,2.6,0.4,10.5,4.8,39.8,1.889,4.75,32.6,0.389,1.194,84.0,0.583,0.694,0.8,1.8,0.3,0.2,0.4,1.2,2017-2018,RegularSeason,F,F,Charlotte,North Carolina
358,Alex Abrines,OKC,75,8,4.7,1.5,0.4,15.1,4.4,39.5,1.533,3.88,38.0,1.12,2.947,84.8,0.52,0.613,0.3,1.2,0.5,0.1,0.3,1.7,2017-2018,RegularSeason,G,G,Oklahoma City,Oklahoma
359,Tony Allen,NOP,22,0,4.7,2.1,0.4,12.4,4.4,48.4,2.0,4.136,33.3,0.182,0.545,52.4,0.5,0.955,0.9,1.2,0.5,0.1,0.9,2.2,2017-2018,RegularSeason,G,F,New Orleans,Louisiana
360,Tyler Cavanaugh,ATL,39,1,4.7,3.3,0.7,13.3,6.4,44.1,1.718,3.897,36.0,0.821,2.282,81.0,0.436,0.538,1.2,2.1,0.2,0.1,0.3,1.6,2017-2018,RegularSeason,F,F,Atlanta,Georgia
361,Jaylen Morris,ATL,6,0,4.7,2.7,1.2,16.3,4.8,40.6,2.167,5.333,20.0,0.333,1.667,0.0,0.0,0.0,0.3,2.3,0.3,0.2,1.0,0.3,2017-2018,RegularSeason,G,G,Atlanta,Georgia
362,JaKarr   Sampson,SAC,22,6,4.7,3.5,0.4,15.6,7.7,54.3,2.0,3.682,50.0,0.227,0.455,62.5,0.455,0.727,1.0,2.6,0.4,1.0,0.4,2.2,2017-2018,RegularSeason,F,F,Sacramento,California
363,Jordan Bell,GSW,57,13,4.6,3.6,1.8,14.2,9.3,62.7,2.035,3.246,0.0,0.0,0.07,68.2,0.526,0.772,1.1,2.6,0.6,1.0,0.9,1.6,2017-2018,RegularSeason,C,F,Golden State,California
364,Michael Carter-Williams,CHA,52,2,4.6,2.7,2.2,16.1,6.5,33.2,1.462,4.404,23.7,0.269,1.135,82.0,1.404,1.712,0.7,1.9,0.8,0.4,1.0,1.9,2017-2018,RegularSeason,G,G,Charlotte,North Carolina
365,Amir Johnson,PHI,74,18,4.6,4.5,1.6,15.8,9.1,53.8,1.892,3.514,31.3,0.135,0.432,61.2,0.703,1.149,1.7,2.8,0.6,0.6,0.7,2.6,2017-2018,RegularSeason,C,F,Philadelphia,Pennsylvania
366,Jalen Jones,DAL,16,0,4.6,2.4,0.3,11.3,4.1,38.2,1.625,4.25,38.5,0.625,1.625,63.2,0.75,1.188,0.8,1.6,0.3,0.1,0.4,1.4,2017-2018,RegularSeason,F,F,Dallas,Texas
367,Willie Reed,DET,42,5,4.6,2.9,0.2,10.2,6.5,66.9,1.929,2.881,50.0,0.024,0.048,58.2,0.762,1.31,0.8,2.0,0.2,0.5,0.5,1.3,2017-2018,RegularSeason,C,C,Detroit,Michigan
368,Andrew White III,ATL,15,0,4.6,2.3,0.4,13.9,3.6,34.2,1.667,4.867,36.7,1.2,3.267,25.0,0.067,0.267,0.3,2.0,0.2,0.1,0.5,0.8,2017-2018,RegularSeason,F,F,Atlanta,Georgia
369,Jose Calderon,CLE,57,32,4.5,1.5,2.1,16.0,6.1,50.3,1.632,3.246,46.4,0.789,1.702,80.0,0.421,0.526,0.2,1.2,0.5,0.0,0.7,1.4,2017-2018,RegularSeason,G,G,Cleveland,Ohio
370,Raul Neto,UTA,41,0,4.5,1.2,1.8,12.1,4.8,45.7,1.683,3.683,40.4,0.463,1.146,74.3,0.634,0.854,0.2,1.0,0.3,0.1,0.9,0.9,2017-2018,RegularSeason,G,G,Utah,Utah
371,Zach Collins,POR,66,1,4.4,3.3,0.8,15.8,5.5,39.8,1.742,4.379,31.0,0.53,1.712,64.3,0.409,0.636,0.7,2.7,0.3,0.5,0.9,2.0,2017-2018,RegularSeason,C,F,Portland,Oregon
372,Isaiah Hicks,NYK,18,0,4.4,2.3,0.9,13.3,4.6,45.8,1.833,4.0,22.2,0.111,0.5,66.7,0.667,1.0,0.6,1.7,0.1,0.2,0.9,2.5,2017-2018,RegularSeason,F,F,New York,New York
373,Nerlens Noel,DAL,30,6,4.4,5.6,0.7,15.7,9.6,52.4,1.833,3.5,0.0,0.0,0.033,75.0,0.7,0.933,1.6,4.0,1.0,0.7,0.9,2.0,2017-2018,RegularSeason,C,C,Dallas,Texas
374,Emeka Okafor,NOP,26,19,4.4,4.6,0.3,13.6,8.1,50.5,1.846,3.654,0.0,0.0,0.0,81.8,0.692,0.846,1.8,2.8,0.3,1.0,0.5,1.2,2017-2018,RegularSeason,C,C,New Orleans,Louisiana
375,Iman Shumpert,CLE,14,6,4.4,2.9,1.2,19.7,5.5,37.9,1.571,4.143,26.9,0.5,1.857,73.3,0.786,1.071,0.5,2.4,0.6,0.3,1.1,1.6,2017-2018,RegularSeason,G,G,Cleveland,Ohio
376,Nik Stauskas,BKN,41,0,4.4,1.6,1.0,12.8,4.1,39.0,1.463,3.756,40.0,0.976,2.439,72.4,0.512,0.707,0.1,1.5,0.2,0.1,0.6,0.6,2017-2018,RegularSeason,G,G,Brooklyn,New York
377,Travis Wear,LAL,17,0,4.4,2.2,0.4,13.4,4.5,34.7,1.471,4.235,36.2,1.0,2.765,100.0,0.471,0.471,0.0,2.2,0.2,0.3,0.4,1.8,2017-2018,RegularSeason,F,F,Los Angeles,California
378,Matthew Dellavedova,MIL,38,3,4.3,1.7,3.8,18.8,6.3,36.2,1.447,4.0,37.2,0.763,2.053,92.6,0.658,0.711,0.4,1.3,0.4,0.0,1.3,1.8,2017-2018,RegularSeason,G,G,Milwaukee,Wisconsin
379,Treveon Graham,CHA,63,2,4.3,1.9,0.9,16.7,5.0,43.4,1.524,3.508,41.2,0.635,1.54,69.5,0.651,0.937,0.7,1.3,0.5,0.0,0.4,1.7,2017-2018,RegularSeason,G,F,Charlotte,North Carolina
380,Shane Larkin,BOS,54,2,4.3,1.7,1.8,14.4,5.2,38.4,1.556,4.056,36.0,0.574,1.593,86.5,0.593,0.685,0.3,1.4,0.5,0.0,0.6,1.1,2017-2018,RegularSeason,G,G,Boston,Massachusetts
381,Miles Plumlee,ATL,55,35,4.3,4.1,0.8,16.7,7.0,58.3,1.909,3.273,0.0,0.0,0.0,45.0,0.491,1.091,1.4,2.7,0.3,0.5,1.1,1.4,2017-2018,RegularSeason,C,F,Atlanta,Georgia
382,Khem Birch,ORL,42,0,4.2,4.3,0.8,13.8,7.9,54.0,1.619,3.0,0.0,0.0,0.0,68.9,1.0,1.452,1.7,2.6,0.4,0.5,0.5,1.3,2017-2018,RegularSeason,C,C,Orlando,Florida
383,Torrey Craig,DEN,39,5,4.2,3.3,0.6,16.1,6.0,45.3,1.59,3.513,29.3,0.436,1.487,62.9,0.564,0.897,1.0,2.2,0.3,0.4,0.5,1.6,2017-2018,RegularSeason,G,F,Denver,Colorado
384,Sam Dekker,LAC,73,1,4.2,2.4,0.5,12.1,5.0,49.4,1.753,3.548,16.7,0.137,0.822,66.1,0.507,0.767,0.6,1.8,0.3,0.1,0.5,1.0,2017-2018,RegularSeason,F,F,LA,California
385,Timofey Mozgov,BKN,31,13,4.2,3.2,0.4,11.6,5.7,55.9,1.677,3.0,22.2,0.129,0.581,76.7,0.742,0.968,1.0,2.1,0.2,0.4,1.1,1.3,2017-2018,RegularSeason,C,C,Brooklyn,New York
386,Adreian Payne,ORL,5,0,4.2,1.8,0.0,8.6,5.2,70.0,1.4,2.0,66.7,0.4,0.6,83.3,1.0,1.2,0.4,1.4,0.4,0.0,0.4,1.2,2017-2018,RegularSeason,F,F,Orlando,Florida
387,Damyean Dotson,NYK,44,2,4.1,1.9,0.7,10.8,4.5,44.7,1.636,3.659,32.4,0.5,1.545,69.6,0.364,0.523,0.2,1.7,0.3,0.0,0.4,0.8,2017-2018,RegularSeason,G,G,New York,New York
388,Tyler Ennis,LAL,54,11,4.1,1.8,1.9,12.6,5.4,42.0,1.741,4.148,25.0,0.259,1.037,75.9,0.407,0.537,0.4,1.4,0.6,0.2,0.7,1.4,2017-2018,RegularSeason,G,G,Los Angeles,California
389,Joffrey Lauvergne,SAS,55,1,4.1,3.1,0.7,9.7,5.6,51.6,1.782,3.455,0.0,0.0,0.091,63.8,0.545,0.855,1.1,2.0,0.2,0.1,0.6,0.8,2017-2018,RegularSeason,C,C,San Antonio,Texas
390,Alec Peters,PHX,20,0,4.1,1.9,0.6,11.3,4.2,37.8,1.4,3.7,31.0,0.9,2.9,80.0,0.4,0.5,0.4,1.5,0.1,0.1,0.2,0.7,2017-2018,RegularSeason,F,F,Phoenix,Arizona
391,Glenn Robinson III,IND,23,1,4.1,1.6,0.7,14.7,4.7,42.4,1.565,3.696,41.2,0.609,1.478,81.8,0.391,0.478,0.5,1.1,0.6,0.0,0.2,0.6,2017-2018,RegularSeason,G,F,Indiana,Indiana
392,Lance Thomas,NYK,73,31,4.1,2.4,0.6,18.5,4.7,38.2,1.397,3.658,40.3,0.685,1.699,83.0,0.603,0.726,0.6,1.8,0.4,0.2,0.6,1.8,2017-2018,RegularSeason,F,F,New York,New York
393,Sterling Brown,MIL,54,4,4.0,2.6,0.5,14.4,5.1,40.0,1.519,3.796,35.2,0.593,1.685,87.5,0.389,0.444,0.5,2.1,0.6,0.2,0.5,1.5,2017-2018,RegularSeason,G,G,Milwaukee,Wisconsin
394,Henry Ellenson,DET,38,0,4.0,2.1,0.5,8.7,3.7,36.3,1.395,3.842,33.3,0.526,1.579,86.2,0.658,0.763,0.3,1.9,0.1,0.0,0.5,0.6,2017-2018,RegularSeason,F,F,Detroit,Michigan
395,Kevon Looney,GSW,66,4,4.0,3.3,0.6,13.8,7.1,58.0,1.697,2.924,20.0,0.015,0.076,54.5,0.636,1.167,1.3,2.0,0.5,0.8,0.5,1.6,2017-2018,RegularSeason,F,F,Golden State,California
396,Patrick McCaw,GSW,57,10,4.0,1.4,1.4,16.9,4.6,40.9,1.614,3.947,23.8,0.333,1.404,76.5,0.456,0.596,0.3,1.2,0.8,0.2,0.7,1.2,2017-2018,RegularSeason,G,G,Golden State,California
397,Jordan Mickey,MIA,23,3,4.0,3.5,0.4,12.3,5.7,47.6,1.696,3.565,12.5,0.087,0.696,68.4,0.565,0.826,0.8,2.7,0.3,0.4,0.8,1.6,2017-2018,RegularSeason,C,F,Miami,Florida
398,Chinanu Onuaku,HOU,1,0,4.0,4.0,1.0,22.0,3.0,40.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,2017-2018,RegularSeason,C,C,Houston,Texas
399,Alan Williams,PHX,5,0,4.0,4.4,1.6,14.0,7.0,38.9,1.4,3.6,0.0,0.0,0.0,66.7,1.2,1.8,0.6,3.8,1.0,0.2,1.4,2.6,2017-2018,RegularSeason,F,C,Phoenix,Arizona
400,Paul Zipser,CHI,54,12,4.0,2.4,0.9,15.3,4.2,34.6,1.5,4.333,33.6,0.685,2.037,76.0,0.352,0.463,0.2,2.2,0.4,0.3,0.8,1.6,2017-2018,RegularSeason,F,F,Chicago,Illinois
401,Cedi Osman,CLE,61,12,3.9,2.0,0.7,11.0,4.5,48.4,1.475,3.049,36.8,0.525,1.426,56.5,0.426,0.754,0.3,1.7,0.4,0.0,0.5,1.3,2017-2018,RegularSeason,F,G,Cleveland,Ohio
402,Patrick Patterson,OKC,82,3,3.9,2.4,0.7,15.5,5.4,39.8,1.293,3.244,38.6,0.805,2.085,87.0,0.488,0.561,0.4,2.0,0.6,0.3,0.4,1.1,2017-2018,RegularSeason,F,F,Oklahoma City,Oklahoma
403,Sindarius Thornwell,LAC,73,16,3.9,1.9,0.9,15.8,4.8,42.9,1.37,3.192,37.7,0.315,0.836,67.0,0.808,1.205,0.5,1.5,0.7,0.3,0.7,1.7,2017-2018,RegularSeason,G,G,LA,California
404,Joe Young,IND,53,1,3.9,1.2,0.7,10.5,3.5,43.0,1.509,3.509,37.9,0.472,1.245,75.9,0.415,0.547,0.2,1.0,0.3,0.0,0.5,0.7,2017-2018,RegularSeason,G,G,Indiana,Indiana
405,RJ Hunter,HOU,5,1,3.8,1.0,0.6,9.0,3.0,35.0,1.4,4.0,21.4,0.6,2.8,100.0,0.4,0.4,0.0,1.0,0.6,0.0,0.4,1.4,2017-2018,RegularSeason,G,G,Houston,Texas
406,Wes Iwundu,ORL,62,12,3.7,2.2,0.9,16.5,4.8,42.7,1.5,3.516,19.6,0.145,0.742,72.3,0.548,0.758,0.6,1.6,0.5,0.2,0.5,1.3,2017-2018,RegularSeason,F,F,Orlando,Florida
407,Marquis Teague,MEM,3,0,3.7,2.0,4.3,24.7,5.3,25.0,1.333,5.333,25.0,0.333,1.333,40.0,0.667,1.667,0.3,1.7,1.3,0.0,1.0,1.7,2017-2018,RegularSeason,G,G,Memphis,Tennessee
408,Ante Zizic,CLE,32,2,3.7,1.9,0.2,6.7,5.1,73.1,1.531,2.094,0.0,0.0,0.0,72.4,0.656,0.906,0.8,1.1,0.1,0.4,0.3,0.9,2017-2018,RegularSeason,F,C,Cleveland,Ohio
409,Ivica Zubac,LAL,43,0,3.7,2.9,0.6,9.5,5.4,50.0,1.419,2.837,0.0,0.0,0.023,76.5,0.907,1.186,1.0,1.8,0.2,0.3,0.6,1.1,2017-2018,RegularSeason,C,C,Los Angeles,California
410,Alex Caruso,LAL,37,7,3.6,1.8,2.0,15.2,5.1,43.1,1.351,3.135,30.2,0.351,1.162,70.0,0.568,0.811,0.4,1.4,0.6,0.3,1.1,1.4,2017-2018,RegularSeason,G,G,Los Angeles,California
411,Kay Felder,DET,16,0,3.6,1.1,1.3,8.8,2.1,30.0,1.313,4.375,21.1,0.25,1.188,91.7,0.688,0.75,0.2,0.9,0.2,0.1,1.0,0.7,2017-2018,RegularSeason,G,G,Detroit,Michigan
412,Tarik Black,HOU,51,2,3.5,3.2,0.3,10.5,5.6,59.1,1.471,2.49,9.1,0.02,0.216,46.0,0.569,1.235,1.2,2.0,0.4,0.6,0.7,2.1,2017-2018,RegularSeason,F,C,Houston,Texas
413,Salah Mejri,DAL,61,1,3.5,4.0,0.6,12.0,7.7,64.2,1.443,2.246,0.0,0.0,0.049,57.6,0.623,1.082,1.4,2.6,0.4,1.1,0.6,2.0,2017-2018,RegularSeason,C,C,Dallas,Texas
414,Arron Afflalo,ORL,53,3,3.4,1.2,0.6,12.9,3.1,40.1,1.226,3.057,38.6,0.509,1.321,84.6,0.415,0.491,0.1,1.2,0.1,0.2,0.4,1.1,2017-2018,RegularSeason,G,G,Orlando,Florida
415,Milton Doyle,BKN,10,0,3.4,1.8,1.0,12.5,3.0,27.7,1.3,4.7,17.4,0.4,2.3,50.0,0.4,0.8,0.3,1.5,0.6,0.2,0.2,1.3,2017-2018,RegularSeason,G,G,Brooklyn,New York
416,Walt Lemon Jr.,NOP,5,0,3.4,0.4,1.0,7.0,2.2,43.8,1.4,3.2,100.0,0.2,0.2,66.7,0.4,0.6,0.0,0.4,0.0,0.2,0.8,1.0,2017-2018,RegularSeason,PG,PG,New Orleans,Louisiana
417,Meyers Leonard,POR,33,2,3.4,2.1,0.5,7.7,4.9,59.0,1.394,2.364,42.3,0.333,0.788,81.8,0.273,0.333,0.4,1.8,0.2,0.0,0.3,1.1,2017-2018,RegularSeason,C,C,Portland,Oregon
418,Malachi Richardson,TOR,26,4,3.4,1.3,0.5,12.4,2.8,33.3,1.154,3.462,30.0,0.462,1.538,77.3,0.654,0.846,0.2,1.1,0.4,0.0,0.4,1.0,2017-2018,RegularSeason,G,G,Toronto,Ontario
419,Jason Smith,WAS,33,2,3.4,1.6,0.4,8.6,3.3,39.1,1.364,3.485,12.5,0.121,0.97,90.5,0.576,0.636,0.5,1.1,0.1,0.4,0.5,1.3,2017-2018,RegularSeason,F,C,Washington,D.C.
420,Dwayne Bacon,CHA,53,6,3.3,2.3,0.7,13.5,3.9,37.5,1.358,3.623,25.6,0.208,0.811,80.0,0.377,0.472,0.1,2.3,0.3,0.0,0.4,0.9,2017-2018,RegularSeason,F,F,Charlotte,North Carolina
421,Juancho Hernangomez,DEN,25,3,3.3,2.2,0.5,11.1,4.0,38.7,1.16,3.0,28.0,0.56,2.0,83.3,0.4,0.48,0.7,1.4,0.2,0.1,0.4,1.0,2017-2018,RegularSeason,F,F,Denver,Colorado
422,Monte Morris,DEN,3,0,3.3,0.7,2.3,8.3,6.3,66.7,1.333,2.0,0.0,0.0,0.333,100.0,0.667,0.667,0.0,0.7,1.0,0.0,0.3,0.3,2017-2018,RegularSeason,G,G,Denver,Colorado
423,David Stockton,UTA,3,0,3.3,0.0,0.0,3.0,2.7,66.7,0.667,1.0,66.7,0.667,1.0,100.0,1.333,1.333,0.0,0.0,0.0,0.0,0.3,1.0,2017-2018,RegularSeason,G,G,Utah,Utah
424,Jason Terry,MIL,51,4,3.3,0.9,1.2,16.0,4.1,38.3,1.157,3.02,34.8,0.784,2.255,88.9,0.157,0.176,0.1,0.8,0.8,0.3,0.5,1.0,2017-2018,RegularSeason,G,G,Milwaukee,Wisconsin
425,Okaro White,CLE,6,4,3.3,1.8,0.3,13.3,4.0,43.8,1.167,2.667,36.4,0.667,1.833,66.7,0.333,0.5,0.5,1.3,0.2,0.2,0.2,1.0,2017-2018,RegularSeason,F,F,Cleveland,Ohio
426,Malik Beasley,DEN,62,0,3.2,1.1,0.5,9.4,2.9,41.0,1.177,2.871,34.1,0.452,1.323,66.7,0.355,0.532,0.2,0.9,0.2,0.1,0.4,0.6,2017-2018,RegularSeason,G,G,Denver,Colorado
427,Kyle Collinsworth,DAL,32,2,3.2,3.3,1.8,15.0,5.8,38.4,1.188,3.094,23.5,0.125,0.531,52.5,0.656,1.25,1.0,2.3,0.5,0.3,0.8,1.4,2017-2018,RegularSeason,G,G,Dallas,Texas
428,Jared Dudley,PHX,48,0,3.2,2.0,1.6,14.3,5.2,39.3,1.0,2.542,36.3,0.604,1.667,77.1,0.563,0.729,0.2,1.8,0.5,0.2,0.6,1.8,2017-2018,RegularSeason,F,F,Phoenix,Arizona
429,Derrick White,SAS,17,0,3.2,1.5,0.5,8.2,3.9,48.5,0.941,1.941,61.5,0.471,0.765,70.0,0.824,1.176,0.3,1.2,0.2,0.2,0.4,0.5,2017-2018,RegularSeason,G,G,San Antonio,Texas
430,Terrance Ferguson,OKC,61,12,3.1,0.8,0.3,12.5,2.9,41.4,1.148,2.77,33.3,0.656,1.967,90.0,0.148,0.164,0.3,0.5,0.4,0.2,0.2,1.4,2017-2018,RegularSeason,G,G,Oklahoma City,Oklahoma
431,Derrick Jones Jr.,MIA,20,8,3.1,1.9,0.5,12.3,3.9,39.6,1.05,2.65,16.7,0.15,0.9,66.7,0.8,1.2,1.1,0.9,0.2,0.7,0.4,1.2,2017-2018,RegularSeason,F,G,Miami,Florida
432,Jabari Bird,BOS,13,1,3.0,1.5,0.6,8.8,3.4,57.7,1.154,2.0,42.9,0.231,0.538,46.2,0.462,1.0,0.5,1.0,0.2,0.1,0.6,0.5,2017-2018,RegularSeason,G,G,Boston,Massachusetts
433,Anthony Brown,MIN,1,0,3.0,0.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,G,Minnesota,Minnesota
434,Tim Frazier,WAS,59,11,3.0,1.9,3.3,14.2,6.3,39.5,1.153,2.915,30.4,0.288,0.949,76.7,0.39,0.508,0.3,1.6,0.8,0.1,1.0,1.6,2017-2018,RegularSeason,G,G,Washington,D.C.
435,Nigel Hayes,SAC,9,0,3.0,2.4,0.7,13.6,3.8,33.3,1.222,3.667,25.0,0.444,1.778,33.3,0.111,0.333,0.4,2.0,0.2,0.3,0.2,0.9,2017-2018,RegularSeason,F,F,Sacramento,California
436,Naz Mitrou-Long,UTA,1,0,3.0,0.0,0.0,1.0,3.0,100.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Utah,Utah
437,Abdel Nader,BOS,48,1,3.0,1.5,0.5,10.9,2.5,33.6,1.042,3.104,35.4,0.479,1.354,59.0,0.479,0.813,0.3,1.2,0.3,0.2,0.7,0.9,2017-2018,RegularSeason,F,F,Boston,Massachusetts
438,Gary Payton II,LAL,23,6,3.0,1.9,0.9,9.6,3.8,40.5,1.304,3.217,24.0,0.261,1.087,33.3,0.13,0.391,0.6,1.3,0.3,0.1,0.3,1.3,2017-2018,RegularSeason,G,G,Los Angeles,California
